State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature_Avg,Temperature_Min,Temperature_Max,Rainfall_Precipitation,Relative_Humidity,Solar_Radiation,Wind_Speed,Soil_Moisture,Yield_kg_per_ha
Tamil Nadu,NAGAPATTINAM,2002,Summer,Groundnut,8210,8864,34.83,27.37,42.28,46.82,46.49,22.05,9.14,12.12,1079.658952496955
Tamil Nadu,NAGAPATTINAM,2002,Summer,Sesamum,11307,22201,34.83,27.37,42.28,46.82,46.49,22.05,9.14,12.12,1963.4739541876713
Tamil Nadu,NAGAPATTINAM,2002,Summer,Sunflower,15559,13746,34.83,27.37,42.28,46.82,46.49,22.05,9.14,12.12,883.4758017867472
Tamil Nadu,NAGAPATTINAM,2002,Summer,Black gram,5247,7222,34.83,27.37,42.28,46.82,46.49,22.05,9.14,12.12,1376.4055650848104
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Rice,11789,23659,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,2006.8708117736874
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Maize,32661,78520,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,2404.090505495851
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Groundnut,14994,19607,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,1307.65639589169
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Jowar,11941,26874,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,2250.565279289842
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Bajra,7999,10841,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,1355.2944118014752
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Ragi,4278,4209,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,983.8709677419355
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Moong(Green Gram),14247,7045,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,494.490068084509
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Urad,2907,1990,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,684.5545235638115
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Cotton(lint),13080,8801,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,672.8593272171254
Tamil Nadu,NAGAPATTINAM,2003,Kharif,Sunflower,274,297,32.22,25.45,38.99,210.15,67.81,22.42,12.9,19.44,1083.941605839416
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Rice,63262,157061,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,2482.7068382283205
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Gram,21211,16777,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,790.9575220404507
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Groundnut,41761,35547,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,851.200881204952
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Maize,7994,33333,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,4169.752314235677
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Bajra,15043,24363,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,1619.5572691617363
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Jowar,6468,9394,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,1452.3809523809523
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Moong(Green Gram),9244,7968,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,861.964517524881
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Urad,12703,8099,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,637.5659293080374
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Cotton(lint),17088,8712,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,509.8314606741573
Tamil Nadu,NAGAPATTINAM,2003,Rabi,Ragi,9758,6108,28.75,23.23,34.27,241.66,77.62,16.84,9.59,25.48,625.9479401516704
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Sugarcane,14545,806483,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,55447.4389824682
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Banana,734,19484,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,26544.959128065395
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Tapioca,11951,30074,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,2516.4421387331604
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Coconut,4258,3599,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,845.2325035227807
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Cashewnut,1179,2745,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,2328.2442748091603
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Turmeric,12625,24655,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,1952.8712871287128
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Onion,6748,6477,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,959.8399525785418
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Dry chillies,13678,10400,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,760.3450796900131
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Coriander,6677,11106,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,1663.3218511307473
Tamil Nadu,NAGAPATTINAM,2003,Whole Year,Castor seed,14248,7670,31.9,24.0,39.8,542.63,67.0,21.48,9.18,18.2,538.3211678832117
Tamil Nadu,NAGAPATTINAM,2003,Summer,Rice,106445,282351,33.98,25.81,42.16,65.21,45.79,24.58,8.86,10.91,2652.5529616233734
Tamil Nadu,NAGAPATTINAM,2003,Summer,Groundnut,33479,58405,33.98,25.81,42.16,65.21,45.79,24.58,8.86,10.91,1744.5264195465813
Tamil Nadu,NAGAPATTINAM,2003,Summer,Sesamum,8446,23513,33.98,25.81,42.16,65.21,45.79,24.58,8.86,10.91,2783.9213829031496
Tamil Nadu,NAGAPATTINAM,2003,Summer,Sunflower,11014,12460,33.98,25.81,42.16,65.21,45.79,24.58,8.86,10.91,1131.287452333394
Tamil Nadu,NAGAPATTINAM,2003,Summer,Black gram,13390,26732,33.98,25.81,42.16,65.21,45.79,24.58,8.86,10.91,1996.4152352501867
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Rice,49540,166102,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,3352.8865563181266
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Maize,11722,42376,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,3615.0827503838937
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Groundnut,8746,22364,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,2557.0546535559115
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Jowar,2124,7772,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,3659.1337099811676
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Bajra,13349,32790,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,2456.3637725672334
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Ragi,11676,17469,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,1496.1459403905446
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Moong(Green Gram),27335,13083,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,478.61715749039695
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Urad,4164,2189,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,525.6964457252642
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Cotton(lint),15254,20009,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,1311.7215156680215
Tamil Nadu,NAGAPATTINAM,2004,Kharif,Sunflower,13109,30202,30.17,23.83,36.51,398.55,72.14,22.48,12.14,25.18,2303.913341978793
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Rice,128649,401931,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,3124.2450388265747
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Gram,4605,4867,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,1056.8946796959826
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Groundnut,18920,55274,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,2921.4587737843553
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Maize,17255,97428,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,5646.363372935381
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Bajra,2393,2265,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,946.5106560802341
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Jowar,4073,4445,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,1091.3331696538178
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Moong(Green Gram),26356,29321,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,1112.4981028987706
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Urad,20536,20566,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,1001.4608492403584
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Cotton(lint),16179,21636,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,1337.2890784350084
Tamil Nadu,NAGAPATTINAM,2004,Rabi,Ragi,4217,9317,28.53,23.3,33.75,590.94,81.2,17.12,8.92,32.3,2209.390562010908
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Sugarcane,14097,1539502,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,109207.7747038377
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Banana,6118,211901,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,34635.66525008173
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Tapioca,5115,16477,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,3221.3098729227763
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Coconut,12313,32007,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,2599.447738162917
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Cashewnut,4309,4615,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,1071.014156416802
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Turmeric,3005,10403,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,3461.8968386023294
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Onion,3543,5085,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,1435.2243861134632
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Dry chillies,7569,26017,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,3437.310080591888
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Coriander,6864,4611,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,671.7657342657343
Tamil Nadu,NAGAPATTINAM,2004,Whole Year,Castor seed,13435,38449,31.0,24.0,38.0,1168.8,75.0,19.68,9.14,28.0,2861.8533680684777
Tamil Nadu,NAGAPATTINAM,2004,Summer,Rice,20595,90221,33.51,27.11,39.9,49.56,54.17,25.55,8.2,13.46,4380.723476571983
Tamil Nadu,NAGAPATTINAM,2004,Summer,Groundnut,16533,29325,33.51,27.11,39.9,49.56,54.17,25.55,8.2,13.46,1773.7252767192888
Tamil Nadu,NAGAPATTINAM,2004,Summer,Sesamum,15733,28027,33.51,27.11,39.9,49.56,54.17,25.55,8.2,13.46,1781.4148604843324
Tamil Nadu,NAGAPATTINAM,2004,Summer,Sunflower,3968,11561,33.51,27.11,39.9,49.56,54.17,25.55,8.2,13.46,2913.5584677419356
Tamil Nadu,NAGAPATTINAM,2004,Summer,Black gram,3640,7579,33.51,27.11,39.9,49.56,54.17,25.55,8.2,13.46,2082.1428571428573
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Rice,20535,64281,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,3130.3140978816655
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Maize,26552,67407,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,2538.6788189213617
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Groundnut,31287,75626,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,2417.1700706363667
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Jowar,9921,27150,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,2736.619292410039
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Bajra,14882,22234,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,1494.0196210186803
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Ragi,6586,16926,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,2569.9969632553903
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Moong(Green Gram),15510,17944,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,1156.931012250161
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Urad,33662,16164,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,480.18537222981405
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Cotton(lint),25106,33276,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,1325.420218274516
Tamil Nadu,NAGAPATTINAM,2005,Kharif,Sunflower,1415,1418,30.94,24.38,37.51,535.76,74.51,22.56,11.45,24.26,1002.1201413427561
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Rice,26096,66418,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,2545.141017780503
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Gram,29951,28287,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,944.4425895629528
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Groundnut,5169,10411,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,2014.1226542851616
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Maize,15945,42743,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,2680.6522420821575
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Bajra,1874,3660,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,1953.0416221985058
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Jowar,11285,34262,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,3036.065573770492
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Moong(Green Gram),26066,27298,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,1047.2646359241924
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Urad,29186,15075,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,516.5147673542109
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Cotton(lint),26266,31519,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,1199.992385593543
Tamil Nadu,NAGAPATTINAM,2005,Rabi,Ragi,14517,16649,27.03,21.12,32.94,379.91,80.71,15.05,9.84,36.24,1146.8622993731487
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Sugarcane,36507,3428547,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,93914.78346618457
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Banana,9420,375947,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,39909.44798301486
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Tapioca,10489,10933,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,1042.3300600629232
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Coconut,6232,13906,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,2231.3863928112964
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Cashewnut,5401,14310,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,2649.5093501203482
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Turmeric,8670,29563,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,3409.8039215686276
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Onion,1049,1716,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,1635.8436606291707
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Dry chillies,12978,24212,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,1865.6187394051472
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Coriander,13353,27936,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,2092.114131655808
Tamil Nadu,NAGAPATTINAM,2005,Whole Year,Castor seed,14936,19112,31.0,24.0,38.0,1119.43,75.0,22.0,11.97,28.0,1279.5929298339581
Tamil Nadu,NAGAPATTINAM,2005,Summer,Rice,80982,282190,35.33,27.28,43.37,95.05,59.39,23.11,8.11,19.23,3484.6015163863576
Tamil Nadu,NAGAPATTINAM,2005,Summer,Groundnut,20275,47861,35.33,27.28,43.37,95.05,59.39,23.11,8.11,19.23,2360.5918618988903
Tamil Nadu,NAGAPATTINAM,2005,Summer,Sesamum,14586,15531,35.33,27.28,43.37,95.05,59.39,23.11,8.11,19.23,1064.7881530234472
Tamil Nadu,NAGAPATTINAM,2005,Summer,Sunflower,12983,37315,35.33,27.28,43.37,95.05,59.39,23.11,8.11,19.23,2874.143110221058
Tamil Nadu,NAGAPATTINAM,2005,Summer,Black gram,2962,4796,35.33,27.28,43.37,95.05,59.39,23.11,8.11,19.23,1619.1762322754896
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Rice,103732,399563,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,3851.8779161685884
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Maize,1800,6122,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,3401.1111111111113
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Groundnut,35342,71462,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,2022.0134683945448
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Jowar,4142,6893,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,1664.1718976339932
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Bajra,3982,6195,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,1555.750878955299
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Ragi,10818,19861,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,1835.9216121279348
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Moong(Green Gram),2823,1711,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,606.0928090683669
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Urad,3128,1869,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,597.5063938618925
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Cotton(lint),3733,2442,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,654.16555049558
Tamil Nadu,NAGAPATTINAM,2006,Kharif,Sunflower,5600,4430,30.55,24.66,36.45,504.87,84.46,18.02,17.92,24.65,791.0714285714286
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Rice,41037,108411,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,2641.786680312888
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Gram,26528,29002,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,1093.2599517490953
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Groundnut,15923,20163,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,1266.2814796206744
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Maize,19535,103683,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,5307.550550294343
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Bajra,11882,30482,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,2565.3930314761824
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Jowar,11295,43362,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,3839.0438247011953
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Moong(Green Gram),4429,2808,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,634.0031609844209
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Urad,28284,19192,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,678.5461745156272
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Cotton(lint),11251,17822,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,1584.0369744911563
Tamil Nadu,NAGAPATTINAM,2006,Rabi,Ragi,4104,6271,27.67,20.99,34.35,550.76,85.52,17.68,10.12,29.86,1528.0214424951266
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Sugarcane,23979,2264279,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,94427.58246799283
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Banana,7923,256382,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,32359.20737094535
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Tapioca,3772,4461,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,1182.661717921527
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Coconut,11058,24445,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,2210.6167480557065
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Cashewnut,12431,11586,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,932.024776767758
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Turmeric,9142,15166,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,1658.9367753226866
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Onion,10956,13172,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,1202.2635998539613
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Dry chillies,6778,24606,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,3630.274417232222
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Coriander,12445,30682,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,2465.4077942948975
Tamil Nadu,NAGAPATTINAM,2006,Whole Year,Castor seed,13023,40410,31.0,24.0,38.0,867.89,75.0,21.64,11.74,28.0,3102.971665514858
Tamil Nadu,NAGAPATTINAM,2006,Summer,Rice,117196,478067,32.8,26.11,39.49,106.55,59.75,22.13,8.68,18.34,4079.209188026895
Tamil Nadu,NAGAPATTINAM,2006,Summer,Groundnut,42746,54363,32.8,26.11,39.49,106.55,59.75,22.13,8.68,18.34,1271.768118654377
Tamil Nadu,NAGAPATTINAM,2006,Summer,Sesamum,12817,24447,32.8,26.11,39.49,106.55,59.75,22.13,8.68,18.34,1907.3886244831083
Tamil Nadu,NAGAPATTINAM,2006,Summer,Sunflower,6072,18577,32.8,26.11,39.49,106.55,59.75,22.13,8.68,18.34,3059.453227931489
Tamil Nadu,NAGAPATTINAM,2006,Summer,Black gram,503,1672,32.8,26.11,39.49,106.55,59.75,22.13,8.68,18.34,3324.055666003976
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Rice,10844,29528,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,2722.980450018443
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Maize,25137,59917,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,2383.617774595218
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Groundnut,7042,11636,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,1652.3714853734734
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Jowar,3989,13612,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,3412.384056154425
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Bajra,1945,5133,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,2639.0745501285346
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Ragi,4071,7357,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,1807.1726848440187
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Moong(Green Gram),5519,4490,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,813.5531799238993
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Urad,14806,9509,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,642.2396325813859
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Cotton(lint),4689,2928,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,624.4401791426743
Tamil Nadu,NAGAPATTINAM,2007,Kharif,Sunflower,11480,7170,30.99,23.75,38.24,419.87,84.35,20.5,11.23,29.42,624.5644599303135
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Rice,93775,314755,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,3356.4916022394027
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Gram,20564,19378,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,942.326395642871
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Groundnut,36010,65483,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,1818.4670924743127
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Maize,38443,214118,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,5569.752620763208
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Bajra,642,552,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,859.8130841121496
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Jowar,14677,28341,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,1930.980445595149
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Moong(Green Gram),22215,18285,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,823.0925050641458
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Urad,10860,5385,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,495.8563535911602
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Cotton(lint),29249,36384,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,1243.9399637594447
Tamil Nadu,NAGAPATTINAM,2007,Rabi,Ragi,13194,12226,27.38,20.89,33.86,505.93,82.13,17.32,13.59,29.99,926.633318174928
Tamil Nadu,NAGAPATTINAM,2007,Whole Year,Sugarcane,18274,1300950,31.0,24.0,38.0,1187.36,75.0,19.44,13.6,28.0,71191.31005800591
Tamil Nadu,NAGAPATTINAM,2007,Whole Year,Banana,3481,138275,31.0,24.0,38.0,1187.36,75.0,19.44,13.6,28.0,39722.78081011204
Tamil Nadu,NAGAPATTINAM,2007,Whole Year,Tapioca,8880,31679,31.0,24.0,38.0,1187.36,75.0,19.44,13.6,28.0,3567.454954954955
Tamil Nadu,NAGAPATTINAM,2007,Whole Year,Coconut,7859,28127,31.0,24.0,38.0,1187.36,75.0,19.44,13.6,28.0,3578.954065402723
Tamil Nadu,NAGAPATTINAM,2007,Whole Year,Cashewnut,13206,10561,31.0,24.0,38.0,1187.36,75.0,19.44,13.6,28.0,799.7122520066637
Tamil Nadu,NAGAPATTINAM,2007,Whole Year,Turmeric,9447,6765,31.0,24.0,38.0,1187.36,75.0,19.44,13.6,28.0,716.1003493172435
Tamil Nadu,NAGAPATTINAM,2007,Whole Year,Onion,11509,7967,31.0,24.0,38.0,1187.36,75.0,19.44,13.6,28.0,692.2408549830567
Tamil Nadu,NAGAPATTINAM,2007,Whole Year,Dry chillies,8900,28357,31.0,24.0,38.0,1187.36,75.0,19.44,13.6,28.0,3186.179775280899
